x_mean,y_mean,z_mean,x_std,y_std,z_std,x_rms,y_rms,z_rms,x_ptp,y_ptp,z_ptp,mag_mean,mag_std,label
0.00947752938476644,-0.0052617702745275715,-0.010033186674121945,0.13741408421673496,0.13001819459026084,0.10736887761598705,0.13774053181385296,0.13012462161686708,0.1078366390210423,0.5679087686381741,0.5372591833016181,0.5427200088453132,0.20933634033843193,0.06092543462596429,0
0.024693832884625525,-0.02452250519497688,0.0075088537500173,0.8354888537415555,0.709919571966361,0.6267297622138104,0.8358537013789626,0.7103429818910995,0.6267747424148635,2.9671171634685907,2.497925787050483,2.2263486212594463,1.222872185299103,0.31728340357142304,1
0.009776929861032069,-0.058613367884070976,-0.013661242093066022,0.9867355425086602,0.874742884465442,0.7461163195338831,0.9867839779847298,0.8767044204392008,0.7462413763724932,3.2793904453185325,2.828645151378451,2.623292228088461,1.474232216354824,0.3547799657489969,1
0.005101702496781686,-0.006534375776448987,0.02072528624819916,1.0301520934308446,0.9339368413068913,0.7650626607661059,1.0301647261328242,0.9339597002103898,0.7653433297472341,3.369347056498098,3.2279201017011907,2.856425821091732,1.5363763015015424,0.3985202092220961,1
0.022302481236161034,-0.0003135164429528131,-0.0025892276436963874,0.6663069331196309,0.5864007820770138,0.5156523870715236,0.6666800805428175,0.5864008658870598,0.5156588876305258,2.2096906425148664,2.1632751777355455,2.302868760935068,0.9855930502399717,0.28781718679865353,1
0.005959363339587801,0.023325580123680318,0.03290476799563383,0.8578576980131035,0.786312636526746,0.6536680035205581,0.8578783970072649,0.7866585314161086,0.6544956704084443,2.901797272432658,2.651827422257846,2.4108134594195914,1.296724238525046,0.31883823626808383,1
0.0005112788808784774,0.0025627162447936893,0.006674533365057271,0.08241376993880817,0.08708881415432812,0.07515825091370608,0.08241535586054843,0.08712651183972898,0.07545403949457485,0.3805891621826866,0.40657051451699605,0.38503806842356825,0.1335768535437169,0.04726368818012975,0
-0.00931243696651784,-0.007022620538210079,-0.004274491534380917,0.1461116893818608,0.14034093043814014,0.12075480432863328,0.14640815297064827,0.14051652556004426,0.12083043509945665,0.5626735161843797,0.5596636743148455,0.5617868773182957,0.22562289514251155,0.06981793784965697,0
0.026452294801934804,-0.005546645486644429,0.0016169000038382033,0.9393459751343746,0.8622081241688664,0.7203138718847489,0.9397183540303113,0.8622259649644922,0.7203156866230397,3.2300308161220794,2.8868573970054454,2.6790594130304433,1.4209681666785676,0.3552581557709248,1
-0.00824561715690428,-0.011174149692536274,-0.02584349680416248,0.1959129894639065,0.18079842999003934,0.14751473031453546,0.1960864341125693,0.18114340702386705,0.1497614168831107,0.733919294792538,0.7474193598978164,0.6259563484415586,0.293774820992299,0.08595149846847872,0
-0.023356555636287437,-0.04896342196366302,-0.00843109618274611,0.22237525722976023,0.20076347131040348,0.1689704517871168,0.22359848773905655,0.2066479811248949,0.169180663670483,0.8016587171738037,0.7977808164116313,0.6774449154748734,0.3336072106457316,0.10013989108915328,0
0.04016965968962144,0.020996132066933883,-0.0013353291050226812,0.939718525835743,0.8427882163076567,0.6923789868107115,0.9405766897805208,0.8430497109357274,0.6923802744741117,3.105398295745623,2.8082770263419707,2.523041287357371,1.3886295333826661,0.38277380783640463,1
0.009703462321164962,-0.0252385726389599,0.007844206871461881,0.7572287575082828,0.6833686119306338,0.5795143152175091,0.7572909271730093,0.6838345160350223,0.5795674017087751,2.554941209763099,2.5551205199795444,2.420886603436727,1.1351807267528475,0.29729158150164126,1
-0.01095954845237415,-0.004403843130238802,-0.008570637159690092,0.0851870908482524,0.09786564717934303,0.0887227810529485,0.085889185288186,0.0979646810444836,0.08913578237213436,0.3966074518420139,0.4806551523288583,0.49203474906828315,0.1465542837169615,0.05866055322716112,0
0.00731632763340571,0.0019300914287203937,0.027317689467310842,0.16897314432764107,0.16493973414835017,0.14302244007941156,0.16913146411596267,0.16495102653166985,0.14560794801143684,0.637001858279594,0.6076241525083765,0.5791937700304837,0.26955349329729605,0.06600668211012208,0
-0.03237239895199402,-0.03577683439356859,-0.0014165173696937179,0.12825454691353064,0.12271610653056843,0.10731873590662483,0.13227698597224724,0.12782497675042484,0.10732808392054025,0.558538578444941,0.4767199075298558,0.4303675915189488,0.20321417867582842,0.06371609594373906,0
0.030948827811002604,-0.02312216202316643,-0.009695395741340134,0.6645132409269701,0.5864060600165902,0.5125612246127045,0.6652335509504467,0.5868617397656849,0.5126529134561282,2.2947504468896396,2.167561776827074,2.0878701068137953,0.9860807200502538,0.2782089181373891,1
-0.005044111406976026,-0.016092863655908902,-0.0008296872931641552,0.8467450181769095,0.7659254982668748,0.6605449772156362,0.8467600420823486,0.7660945432229682,0.6605454982859318,3.154081268944028,2.7181977484200486,2.395983052552462,1.272941638258185,0.3461839957561392,1
0.03487589341139971,-0.01438210659425268,-0.02431918962071305,1.021427880994755,0.9150058143954907,0.799286234249701,1.0220231132487554,0.9151188367461592,0.79965611811883,3.628162089662001,3.0643454598113555,2.709756223677835,1.5438699658768424,0.3713343036815158,1
0.007828250433782557,-0.0010607845005332558,-0.004161670646269535,0.11245195476923742,0.10480432917455303,0.09323997104597972,0.11272410406065171,0.10480969744009681,0.09333280078955714,0.47938455931291796,0.5161244939079028,0.43597338587554224,0.16999149357089136,0.059208953128070355,0
0.01732732919918461,-0.01969432031329068,0.011974559809727836,0.901638926110229,0.8084811407294846,0.6948028038580463,0.9018054055140633,0.8087209785629721,0.6949059838076224,3.331671844530957,2.8210140906787995,2.5568657906805488,1.348988805915049,0.3611179010098573,1
0.0044359273435350816,-0.016284731579203706,-0.010848819127708065,0.23374735589856777,0.2122344124057035,0.16986467669830801,0.23378944339077595,0.21285825868826644,0.17021076718670422,0.8551957172585893,0.7073211866768374,0.6469436392551968,0.3478148034802715,0.08923401749913726,0
-0.036783625796669814,-0.01907680985867187,-0.01988096318581157,0.1890630801028193,0.17691169989774994,0.1447126498552139,0.19260810830469857,0.1779372761258738,0.14607191285566618,0.7995981399922925,0.7191731088881315,0.631941538820063,0.29093314065444803,0.07385437708127021,0
-0.008693848031615901,0.008370034058380044,0.007736455263509776,0.11156901323408745,0.09423938873348232,0.07891319643903039,0.11190722812948595,0.0946103580957119,0.07929152106164497,0.5190315101537553,0.43297622216480797,0.3619498213977896,0.15613004700345756,0.05817990461998949,0
0.01896387321238316,-0.04216509184520637,0.008184657221412331,1.0062813693936947,0.9495060722871401,0.7639562600443407,1.006460045345102,0.9504418321393826,0.7640001020122762,3.5514888661599118,3.239175090749458,2.9015035113840493,1.535878832740042,0.37559801140632443,1
0.034004699933013395,0.027207492566129757,0.024591404251020146,1.0884461880728538,0.9732879346224576,0.7983715914539098,1.0889772375710434,0.9736681423017728,0.7987502333043075,3.4493796913388683,3.4353739724733723,2.6438621948301444,1.6202596510855187,0.3829643241206217,1
-0.0039610650331123945,-0.016973852142387655,-0.006443355216716478,0.19004444151516497,0.1643227990893525,0.1436334611774467,0.19008571694634901,0.1651971366492511,0.14377791205975232,0.7248816125843949,0.6648386966811402,0.6025860856033622,0.27723801230906786,0.08505202097127308,0
0.02075490549469078,0.011178918439417658,0.008197198633889322,0.7277897506019836,0.6523262346517587,0.539552630560664,0.7280856317655163,0.6524220142150451,0.5396148952821593,2.6034010769082756,2.3752542094472417,2.1125949773628108,1.0854312803649058,0.26227150556548195,1
0.004323328045054538,0.008764494490327145,-0.025994512853789595,0.8376927918998469,0.7883564367187351,0.6804688432645118,0.8377039481620852,0.7884051545236953,0.6809651689714009,2.869241166005968,2.8947323311543314,2.507309069701382,1.2956508869373349,0.3291396861161286,1
-0.016166548879598685,-0.017077730265327523,0.003112366843048109,0.6943383965023181,0.6182885988388965,0.562861027659431,0.6945265770005398,0.6185244056018979,0.562869632583955,2.4885139613874694,2.4009564418404734,2.1191242016597966,1.0365694660697988,0.32754476302062346,1
0.021713164846829325,-0.004796919316160186,0.008673198800683382,0.122354641017089,0.10850983151590331,0.09488844923631538,0.12426632571250468,0.1086158090267502,0.09528400797567753,0.5191243643487112,0.5067387533602261,0.4094266572622206,0.17962681787840645,0.06366130811889241,0
-0.023692083297328238,-0.004936898611365467,0.013446654723584885,0.777634693139048,0.7494956405962427,0.5905014952014974,0.7779955210567917,0.7495118999993736,0.5906545761766849,2.68438970170285,2.9334196333120586,2.4025141380893476,1.192493645482147,0.3063932976882138,1
0.007709164879268364,0.027252702599693646,-0.007960432936469707,0.6919722979972401,0.5847040048567504,0.5080459345702978,0.6920152400191176,0.5853387763462371,0.5081082956673147,2.5055653415767596,2.165399268795836,2.0025498656909466,1.0017382200127745,0.27604556545035974,1
0.020705633802719375,0.002169786855988967,0.022323910206334265,0.9509942513153531,0.8543509946181865,0.7345857020956849,0.9512196325276414,0.8543537499069603,0.7349248333607394,3.541566511758792,3.070892046832866,2.6332809573442075,1.42943205002123,0.3627363289615752,1
0.017295829107621525,-0.0027174269432721464,0.0045997158343903865,0.2603267178636475,0.2326425965020611,0.1895314153570341,0.26090064342231734,0.23265846667682832,0.18958722212479862,0.9415479806161129,0.8067555891560181,0.732044775294327,0.3844589158368386,0.10165512619220148,0
0.001094877805330883,0.0056883050970054205,-0.0002667657492804792,0.11563984828272135,0.09681183456664688,0.08944315154909808,0.1156450313167817,0.09697880246237535,0.08944354936494815,0.4927913086985809,0.38554358023945395,0.4645127935500838,0.16473264429507717,0.06034870190689555,0
0.009458160446728276,0.01155453565570276,0.009406585130311826,0.7837031280478515,0.7406730598059268,0.6125657395499737,0.7837601991113244,0.7407631799816273,0.6126379592501757,2.5302593273018146,2.7616358009869195,2.229845534165154,1.2016095119522747,0.30735970527632933,1
-0.007918653772292249,-0.0011221281218988266,-0.0039048386340128577,0.08810162106078544,0.07883158188387068,0.07498866336972422,0.08845677312169865,0.07883956794551429,0.07509026167710096,0.37052736634083294,0.37270032970380435,0.35976765997598337,0.12978125237508878,0.05325084145464788,0
0.012023378115611882,-0.007711688467128198,0.00895164223475119,0.1748056432599234,0.1601492536322887,0.14158684098777533,0.17521864779990334,0.16033481711092315,0.14186953668633925,0.5981973410574293,0.6680913503988445,0.5942727853625402,0.2674674843824615,0.07068902568669368,0
0.00783680692953849,-0.006936033093562659,0.01540614065427839,0.7100332007608082,0.62420192651532,0.5726826738173604,0.7100764478036777,0.6242404613772741,0.5728898620681471,2.5527480839655445,2.452228318904632,2.046005034764425,1.0672594848193317,0.2881747759080176,1
0.05839095565920296,0.013135256329888961,0.010835462087920392,1.0422539128775883,0.9377314376598916,0.7823200604097582,1.043888271134147,0.9378234290816896,0.7823950946664905,3.4614638014545953,2.9386443214621205,2.669810570106942,1.5601440055971634,0.3838075985482863,1
0.03895829020624454,0.022044155764541964,0.05136431207781725,0.7046659874624941,0.6340366937067179,0.544640267231049,0.7057420933048317,0.6344197930155693,0.547056956124987,2.547526916848301,2.1429456769681456,1.9792377570870219,1.0507590020438593,0.30941429976769425,1
-0.000913142755628594,-0.004312525381787891,-0.0028839061440668152,0.2166220935735584,0.20439445058605635,0.16473606091776136,0.21662401818331145,0.2044399405829115,0.16476130213538664,0.7774347026775081,0.7960829131316967,0.6160119630801264,0.3277085555980659,0.09206000124161189,0
-0.006878264071158699,-0.005387901648511615,-0.003746041011703502,0.6936911614459592,0.6215014433194791,0.5110269976144558,0.6937252611696336,0.6215247971982854,0.5110407274514492,2.5199161598421567,2.1884845403563586,2.0362698540332973,1.024959675539771,0.2795855864467269,1
0.004359322994958892,-0.017643355953294595,0.004736816264432439,0.9199656443923891,0.7988215484941892,0.686606412369619,0.9199759728162894,0.799016366758497,0.6866227515422149,3.2439967294321392,2.7545664477678704,2.5625119235692617,1.3451801675949864,0.3830457734419662,1
0.0035630606724831523,-0.01671363506782122,0.013185268179203836,0.17359716970013375,0.16810662137595847,0.1378319506245237,0.1736337315421541,0.16893543662482471,0.13846117834945168,0.6733941885138961,0.6581782212431992,0.5235875524954134,0.26742927414849416,0.0796299925606,0
-0.005638102452793704,-0.028792653054083434,-0.0064737630946706815,0.9410726697351046,0.8719823818582947,0.7220500968433784,0.9410895589271117,0.8724576156703301,0.7220791175211606,3.086088565765816,3.10212650325582,2.52789102407922,1.4254607266675918,0.3691772172700019,1
0.005925786415166286,-0.034511727629797956,0.021065064388426417,0.9920805236573926,0.9131106834376871,0.7569939680910838,0.9920982211278099,0.91376264946212,0.7572870028357633,3.504201138722248,3.1864720730797997,2.686763027063778,1.4971698048474045,0.38882803401266797,1
0.006372811602004581,0.00054665796581515,-0.004062790066966228,0.12468999628631647,0.11887254430658635,0.10511146033675887,0.12485274487009189,0.1188738012551669,0.10518994893645625,0.5607653662309381,0.5407073059900768,0.5157711322417405,0.19133450219464138,0.06461595897015088,0
0.022301970324638022,0.02291595617584285,0.0328110548156307,0.9243042656375775,0.8316801227323362,0.7078885032630482,0.9245732817663413,0.831995773784655,0.7086485012826267,3.0384342305418297,2.7292376918699452,2.5496974664839716,1.391387927749633,0.3365635955275086,1
0.004390592277614302,-0.016272908586812074,0.018679493464012827,0.25458218633142354,0.2243653728185443,0.1959266811296256,0.25462004417923567,0.2249547244977956,0.19681511083893455,0.9318230984917308,0.7870367237303575,0.7754504533872799,0.37888851322544187,0.1030324093286733,0
-0.03006652809822274,0.03029607069058845,0.008448720894058247,1.0413462413575882,0.930981640209913,0.756453011765329,1.0417802025866385,0.9314744582151616,0.7565001916018148,3.658210974132636,3.420344673632386,2.596826090206595,1.5401287892362852,0.39146712412135404,1
0.004900417162825466,-0.014126996202366246,0.011812773082677598,0.17403350025971448,0.1489147229970072,0.12796933721958528,0.17410247930749798,0.1495833103891509,0.12851339570769565,0.6354390893863535,0.6818547330168823,0.500221561777717,0.25037604536269203,0.0807116400084695,0
-0.007672847477542023,-0.004953148520576864,0.04513006583050459,0.8616052464227476,0.7882851391994631,0.6731734427874972,0.8616394102242639,0.7883007004709458,0.6746845239934273,3.0697685484986783,2.8831291155769065,2.443458482774206,1.3053584426431195,0.33923297415075715,1
-0.0299749570869685,-0.005211105473024798,0.00032307449074486794,0.8795861640418091,0.8329470095099017,0.6923959392640501,0.8800967662854751,0.832963310279474,0.6923960146379186,2.8965586029100416,2.902430994934571,2.429275289339108,1.3525230501695935,0.34422642859650027,1
0.02129673250992533,0.00912030423354179,0.0022863221487872494,0.2023847845257161,0.17141502144308007,0.14051214311082605,0.20350221576955826,0.171657477336829,0.1405307426528633,0.7280462991525338,0.644976515131942,0.6432071247875423,0.29471005294513875,0.0614354594058075,0
0.01109365442501311,-0.004526572485211567,-0.003609272357881838,0.08862277935197733,0.09701477422586799,0.07540765161260146,0.08931442318332954,0.0971203185567264,0.07549397836040202,0.38978729342523716,0.42770587150632866,0.3434632617611991,0.14392760471686156,0.04892451158957627,0
-0.005837579407014737,0.010610959070496013,0.02667909747878411,0.9111808498278979,0.7979227851085677,0.6741957696711044,0.9111995491803228,0.7979933354657852,0.6747234322925915,3.4857996783724867,2.672240587976705,2.520103205730294,1.3330871564607611,0.38106210155077147,1
0.04032591160193903,-0.023456495067803465,0.013167031838081752,0.987042197373578,0.846454495959741,0.7310548421938512,0.987865617653833,0.8467794405223387,0.7311734083119418,3.31483583251535,3.014882039341559,2.7385808723629466,1.4457789389308204,0.37047498188202466,1
0.03397238245952771,0.012195886015841777,0.012909110662839129,0.901859770878672,0.8301303448619249,0.728509115647691,0.9024994011628523,0.8302199281493369,0.7286234807634778,2.9831965236350353,2.732919898319371,2.777685963553034,1.3850719602550488,0.34093714938492725,1
0.014300512161336865,-0.010809961227771513,-0.005010689702933543,0.17008503660211619,0.1472526123726951,0.13241707577474837,0.1706851614054946,0.14764886424327525,0.13251184463297813,0.6985156771952213,0.6243651250935993,0.5582348361085823,0.24988965047916192,0.07776993627222348,0
-0.025524116813505943,-0.03046397313268097,0.00545870276343265,1.0593352022016187,0.9578274175860553,0.796245143329082,1.0596426525780538,0.9583117527916478,0.7962638543290848,3.5755546940932112,3.2928606545111165,2.6216572127728224,1.5861394635827253,0.39925141762775107,1
0.010754235627109416,-0.005957199486704902,-0.003257670141802247,0.09621952532390946,0.09201361985253761,0.09185337925699893,0.09681864819073772,0.09220626043871265,0.09191112933525988,0.4155871653661745,0.41664668318024617,0.4245377735082433,0.1514683229126852,0.05814505956033537,0
-0.006132679919872135,-0.03100002299175894,-0.009016475025258194,0.6998312379927976,0.6694585478307601,0.5516876237649002,0.69985810807158,0.6701759087651239,0.5517612989665398,2.4486947714916383,2.5745175268354634,2.101663997581891,1.0753107485000741,0.2951007375798045,1
-0.007523587707511164,-0.0014904339461212475,-0.01349445764985795,0.17816105055011772,0.17126805168919787,0.14220426275090128,0.1783198371048892,0.17127453670280793,0.14284310530015504,0.6918195905728735,0.6621804081673519,0.52495872853587,0.2723838468067368,0.08569786437497168,0
0.048924656358197066,-0.011667983191926697,-0.029407016806245696,0.9730699313465543,0.8627358836833193,0.7472776900509448,0.9742990882119081,0.8628147812981677,0.747856081532616,3.3164427025441032,2.931735539194504,2.773298865146421,1.4503259781772175,0.3867186778871385,1
-0.02660353481208147,-0.01831281861200891,0.004586083204879035,0.8691660914859283,0.7965028585239524,0.6638123247004808,0.8695731381852952,0.7967133505611311,0.6638281664583228,2.7422946158581367,2.752789168372157,2.388926678455568,1.3163784993326093,0.3142054848248397,1
0.026813803961574286,0.023384461461088468,0.030456034585627824,0.8770592503336687,0.774594442148559,0.6973276550978593,0.8774690357378695,0.7749473419821907,0.6979924273278042,3.150630568741693,2.743822360960466,2.2867357472396703,1.3214569077136278,0.3338268431191617,1
0.0039051969256259887,-0.016214760687289134,0.0019150286567295276,0.1905710934571883,0.1802391010675455,0.13949234091466806,0.190611102049425,0.1809669915144277,0.1395054855860875,0.7370056496333602,0.6830781573125153,0.5959166966115709,0.28793755135329846,0.07506924317958671,0
0.0122234415590442,-0.0382843874035196,-0.004705545883385908,0.2215904582820034,0.19232864841148414,0.16548253473715901,0.22192733884128757,0.19610202272962676,0.1655494230285799,0.7885697652103398,0.7527654335678321,0.6167571093300428,0.3304396006329774,0.0769677129869456,0
0.013862697890572073,0.0023494497008143267,-0.00451110678904745,0.7975130841560246,0.7278325330502953,0.6339825436299672,0.7976335585924527,0.7278363250623767,0.6339985928312345,2.8130244156547857,2.5286022762636184,2.369641456435513,1.212860758799538,0.3112683815445445,1
0.02797830337116181,0.001354697720491075,-0.05407714522942565,0.7154337113714583,0.6343331129861275,0.5742369129671607,0.7159805729391461,0.6343345595477083,0.5767775739834368,2.6770374914600383,2.3233888406031245,2.1901219331138466,1.083814548779456,0.2702349125613792,1
0.012621644662620182,-0.015186086329496883,-0.018719078248006813,1.023368187218861,0.9235314024701138,0.7345861047508746,1.0234460183740064,0.9236562502178081,0.7348245703455472,3.686922301825785,3.2375491326844443,2.7019909903661934,1.5091156365945269,0.4038808805346485,1
0.014699374292020253,-0.00409668407379557,0.019073244502659126,1.0620301203485345,0.9542557312403309,0.8079526057362872,1.0621318412193939,0.9542645248700274,0.8081777043274051,3.496933257690808,3.03862910113861,2.8906776384861486,1.5849400638970832,0.4241002560519671,1
-0.006530527511468678,-0.009132340894849444,0.014845442234974297,0.10679546662853434,0.0964302891047627,0.09063246616113108,0.10699495073125853,0.09686175874434581,0.09184024759113255,0.44823744609215843,0.48561190523944675,0.4313065575823367,0.15967883361135818,0.061379320321660526,0
-0.005738962111612221,-0.008882499822879754,0.0010929071952167396,0.13229961488759517,0.1264676377056385,0.09817353067573412,0.1324240302419637,0.12677918673799773,0.09817961382831297,0.6043741664519637,0.5162855687632748,0.4470645327965864,0.19665081738434395,0.06765189257529088,0
-0.020630002551342563,-0.017755359895476053,-0.009871711689281085,0.9726215528188531,0.876105811986447,0.7189033362855493,0.9728403168110507,0.8762857105998302,0.7189711104169414,3.182211240803256,2.897699719083116,2.500418242582601,1.4451373967482604,0.37787867199447167,1
0.0024545243213379073,-0.0031487370139620745,-0.0067513363332556645,0.09111810003593199,0.09038909634003299,0.07849236526678957,0.09115115382595082,0.09044392341086747,0.07878218039290263,0.3983414010727078,0.42094447199133345,0.4221169131812319,0.1422261946364945,0.0496686785855517,0
0.020995882656670135,-0.01396332545784499,0.002339368669777258,0.8340471558040548,0.7221332458145193,0.6041492147288442,0.8343113838330183,0.7222682321467937,0.6041537439288548,2.9114750581938766,2.4859768815690098,2.0549967900027304,1.2119226851070497,0.33762706643275997,1
-0.0037157906034653693,-0.007067237064577073,-0.005655284980028551,0.170742162559834,0.16022770436813538,0.13866188635814783,0.17078259037565152,0.16038348757527854,0.13877716302261422,0.7115480976271125,0.6140619199042847,0.5280615446294625,0.2629638808100066,0.07070116426320701,0
0.009442885145151292,-0.017351159531413557,0.011572988316361,1.0582758025456611,0.9672994074378999,0.8142519269070231,1.0583179306491632,0.9674550151644244,0.8143341663778886,3.614441280354976,3.196650652877461,2.975253970033238,1.5868442902889806,0.4484098366538773,1
0.009248929363685862,0.006434213213894,0.0020541120528061747,0.21354343318041072,0.19008003729089834,0.16781444741785254,0.21374363276797506,0.19018890523947804,0.16782701849965836,0.74176736115472,0.7756159234637745,0.7042233891523186,0.32522992395516204,0.06518868711399471,0
-0.018405931871106236,-0.0010582227535327342,0.004600175340494179,0.13909136571468844,0.12786548072131276,0.1238208826109914,0.14030390708893678,0.12786985960533662,0.12390630566572552,0.5325704947005863,0.5637096029490776,0.515676037531373,0.21445706092910846,0.07346311279333577,0
-0.012687799251262004,-0.0029632528445078243,0.04864907918617513,1.0435348030716707,0.940293766286619,0.8180578375357266,1.0436119324115025,0.9402984354899754,0.8195031168087721,3.5646945376771075,3.141635000287285,2.68115308062836,1.576924770479621,0.39771929795227773,1
-0.016913782269709958,-0.03063291903339404,-0.001586466733701393,0.7591878219976692,0.664218892812984,0.5596419818937812,0.7593762078839658,0.664924892975299,0.5596442305382022,2.6632595684368074,2.4928992890182187,2.039283992610364,1.115728295586841,0.29517685139594513,1
-0.009158551133693023,-0.011002817752967329,0.027143120245752078,0.7833614707529447,0.7098603547564278,0.5750728826898941,0.7834150068253003,0.7099456213354842,0.5757130964134307,2.8025719675569056,2.564526356656743,2.0478349039546453,1.1585207099768438,0.3271653895344095,1
-0.004756480462532495,-0.007724501432290251,-0.010236238819682122,0.15768604868618682,0.14494310276823338,0.12926894909638498,0.15775777019422194,0.14514878904923773,0.12967359710310092,0.6342929812671887,0.5616418107200155,0.5844406803925356,0.24096775158598469,0.06859642483661635,0
0.006738907712928878,-0.008365883918349526,-0.027987256691270924,0.7296502770410151,0.6466742439645775,0.578541145957346,0.7296813959963578,0.6467283555101735,0.5792177000944828,2.4694152882181415,2.3883618908151103,2.355142424574025,1.0978189564758134,0.2845684247930283,1
0.004664473257815413,-0.005588257194286577,0.005666608399694906,0.11237631640543026,0.11695971797449074,0.09739925089762544,0.11247308033314572,0.11709314346767666,0.09756395095615021,0.5689102050338629,0.5764857383301483,0.4618975917775231,0.17728414859725147,0.06670871928833519,0
-0.008951378458406468,-0.02485586283446824,0.027938422924226054,0.9179775191723846,0.8129664613117606,0.6779428968880016,0.9180211614566363,0.8133463475881676,0.6785183320415067,3.135342023729722,2.9327831055501137,2.4928419550673286,1.3552637817409003,0.35769028898607946,1
-0.03320744014686361,-0.021275122390753083,0.010863779325080602,1.0444511513327133,0.9466407174213711,0.7691218720182521,1.044978919213846,0.9468797593743303,0.7691985931591949,3.6813856490515473,2.947147507569688,2.6148176019400973,1.5583243205777473,0.38968449793148613,1
-0.022981774729778318,0.0018836822419028149,-0.026979875045664112,1.0134836695361307,0.8959522629065352,0.7273600696465997,1.0137442036264133,0.8959542430649735,0.7278602781947824,3.4052112819234868,3.0808689313467346,2.540379743948861,1.484368535547925,0.3960327654391436,1
-0.013115623667078129,-0.03242085402187882,-0.0002345215332618867,0.15577470843050856,0.1475549047150789,0.11619676070196047,0.15632587556379263,0.15107468908120908,0.11619699737075062,0.7003381543402525,0.6222285101241622,0.4765767773098122,0.23326663580797188,0.07968538051976412,0
-0.0004648886840811217,0.0033576336421720205,0.021582811990701105,0.6725874117152464,0.6170913458845377,0.5406209341033531,0.6725875723794658,0.6171004803670673,0.5410515799479824,2.3037275433170334,2.3657963445826997,2.0138250493721412,1.0191493309019113,0.2953954956917294,1
0.003679313294807714,0.0025969112952652644,0.004737198420594808,0.16230983637116114,0.1457807971628141,0.12346839663168241,0.1623515331900332,0.14580392576916792,0.12355924091574264,0.7451680966136022,0.6049895298873202,0.5216560898685965,0.23872016848062727,0.07678783936998707,0
-0.021878591511704987,0.017763800037975,-0.010948569637636083,0.920554622500541,0.8455387613281409,0.6919984759681401,0.9208145773029712,0.8457253392799082,0.692085082861449,3.0939032221928713,2.9498847024094497,2.5187221319436777,1.3897455234960874,0.33277616668819626,1
-0.021499681538317345,-0.043329489010282135,-0.003290743383194364,0.9522900613290368,0.820683634348597,0.7254317228876761,0.952532727633182,0.8218266680423031,0.7254391866750762,3.349730390210282,2.8503273413744217,2.8797069913845332,1.4068602855146435,0.36017193133734815,1
